order_id,customer_id,order_date,category,quantity,unit_price,revenue
ORD02833,CUST0197,2026-02-24,Home & Kitchen,1,3296.54,3296.54
ORD04807,CUST0369,2026-02-24,Sports & Fitness,1,2834.17,2834.17
ORD03590,CUST0241,2026-02-24,Home & Kitchen,1,3954.01,3954.01
ORD00338,CUST0161,2026-02-24,Fashion,1,3558.31,3558.31
ORD02191,CUST0377,2026-02-24,Sports & Fitness,1,7753.97,7753.97
ORD01271,CUST0185,2026-02-24,Fashion,1,4744.53,4744.53
ORD01665,CUST0192,2026-02-24,Home & Kitchen,3,4084.66,12253.98
ORD03060,CUST0132,2026-02-24,Home & Kitchen,2,5350.56,10701.12
ORD04999,CUST0221,2026-02-24,Books,1,277.54,277.54
ORD03581,CUST0019,2026-02-24,Electronics,3,3077.89,9233.67
ORD05469,CUST0077,2026-02-24,Sports & Fitness,1,2445.08,2445.08
ORD00009,CUST0370,2026-02-24,Sports & Fitness,1,3692.25,3692.25
ORD00060,CUST0324,2026-02-24,Electronics,1,16926.06,16926.06
ORD00492,CUST0345,2026-02-24,Home & Kitchen,1,2334.93,2334.93
ORD04369,CUST0072,2026-02-24,Electronics,1,6808.37,6808.37
ORD03904,CUST0321,2026-02-25,Home & Kitchen,1,4206.55,4206.55
ORD04318,CUST0118,2026-02-25,Books,1,1083.74,1083.74
ORD03498,CUST0059,2026-02-25,Books,1,756.55,756.55
ORD00504,CUST0367,2026-02-25,Electronics,2,34054.72,68109.44
ORD04684,CUST0295,2026-02-25,Electronics,1,19635.45,19635.45
ORD01236,CUST0123,2026-02-25,Beauty & Personal Care,1,2253.84,2253.84
ORD04171,CUST0138,2026-02-25,Electronics,2,5184.2,10368.4
ORD02391,CUST0259,2026-02-25,Fashion,1,1192.63,1192.63
ORD04167,CUST0091,2026-02-25,Fashion,1,651.05,651.05
ORD00203,CUST0083,2026-02-25,Electronics,3,31734.03,95202.09
ORD00568,CUST0232,2026-02-25,Sports & Fitness,1,5433.33,5433.33
ORD05539,CUST0139,2026-02-25,Sports & Fitness,2,6966.67,13933.34
ORD03631,CUST0217,2026-02-25,Home & Kitchen,1,5853.66,5853.66
ORD02177,CUST0062,2026-02-25,Electronics,1,12969.88,12969.88
ORD00953,CUST0355,2026-02-25,Sports & Fitness,1,5977.71,5977.71
ORD02366,CUST0149,2026-02-25,Home & Kitchen,1,4075.7,4075.7
ORD01143,CUST0292,2026-02-25,Books,1,523.87,523.87
ORD03340,CUST0389,2026-02-25,Books,1,933.04,933.04
ORD04851,CUST0209,2026-02-25,Electronics,1,19267.37,19267.37
ORD03615,CUST0298,2026-02-25,Fashion,1,2389.41,2389.41
ORD04065,CUST0256,2026-02-25,Sports & Fitness,1,7181.94,7181.94
ORD00273,CUST0086,2026-02-25,Sports & Fitness,1,5306.88,5306.88
ORD00782,CUST0333,2026-02-26,Electronics,1,4595.27,4595.27
ORD02644,CUST0073,2026-02-26,Fashion,1,2805.61,2805.61
ORD02982,CUST0049,2026-02-26,Books,1,469.81,469.81
ORD04811,CUST0195,2026-02-26,Fashion,1,4697.29,4697.29
ORD00833,CUST0042,2026-02-26,Home & Kitchen,2,2740.46,5480.92
ORD00839,CUST0393,2026-02-26,Beauty & Personal Care,2,1232.63,2465.26
ORD04380,CUST0179,2026-02-26,Electronics,1,3071.11,3071.11
ORD02841,CUST0374,2026-02-26,Home & Kitchen,1,1888.45,1888.45
ORD05104,CUST0345,2026-02-26,Electronics,3,14471.98,43415.94
ORD00483,CUST0113,2026-02-26,Electronics,1,30819.87,30819.87
ORD01954,CUST0360,2026-02-26,Home & Kitchen,1,6024.97,6024.97
ORD00983,CUST0078,2026-02-26,Fashion,3,973.38,2920.14
ORD03049,CUST0367,2026-02-26,Electronics,2,18558.09,37116.18
ORD02590,CUST0014,2026-02-27,Beauty & Personal Care,1,437.24,437.24
ORD05335,CUST0246,2026-02-27,Fashion,1,2177.88,2177.88
ORD01872,CUST0008,2026-02-27,Fashion,1,2667.88,2667.88
ORD02678,CUST0014,2026-02-27,Electronics,1,41028.14,41028.14
ORD04913,CUST0124,2026-02-27,Fashion,1,4548.57,4548.57
ORD04100,CUST0395,2026-02-27,Fashion,1,2983.07,2983.07
ORD03005,CUST0313,2026-02-27,Books,2,1185.87,2371.74
ORD03092,CUST0380,2026-02-27,Beauty & Personal Care,1,2458.63,2458.63
ORD04123,CUST0078,2026-02-27,Sports & Fitness,1,7216.22,7216.22
ORD03927,CUST0175,2026-02-27,Electronics,1,38798.58,38798.58
ORD01134,CUST0038,2026-02-27,Fashion,1,2513.99,2513.99
ORD03374,CUST0052,2026-02-27,Electronics,2,35939.73,71879.46
ORD00191,CUST0262,2026-02-27,Home & Kitchen,2,7556.38,15112.76
ORD05508,CUST0013,2026-02-27,Fashion,1,618.73,618.73
ORD03289,CUST0392,2026-02-27,Beauty & Personal Care,1,2479.81,2479.81
ORD00606,CUST0176,2026-02-28,Fashion,1,2508.78,2508.78
ORD04095,CUST0355,2026-02-28,Electronics,1,11080.74,11080.74
ORD04847,CUST0076,2026-02-28,Electronics,1,19108.6,19108.6
ORD03692,CUST0384,2026-02-28,Fashion,1,2834.15,2834.15
ORD02915,CUST0306,2026-02-28,Electronics,2,16611.79,33223.58
ORD00646,CUST0340,2026-02-28,Home & Kitchen,2,5821.83,11643.66
ORD03860,CUST0285,2026-02-28,Sports & Fitness,1,611.91,611.91
ORD05323,CUST0078,2026-02-28,Home & Kitchen,1,1056.64,1056.64
ORD00592,CUST0179,2026-02-28,Sports & Fitness,1,10672.71,10672.71
ORD00141,CUST0217,2026-02-28,Fashion,1,3555.45,3555.45
ORD01170,CUST0281,2026-02-28,Sports & Fitness,1,6311.57,6311.57
ORD03171,CUST0393,2026-02-28,Beauty & Personal Care,1,2413.42,2413.42
ORD01888,CUST0248,2026-02-28,Fashion,1,3710.6,3710.6
ORD01616,CUST0081,2026-02-28,Fashion,1,2660.47,2660.47
ORD03368,CUST0043,2026-03-01,Fashion,1,1768.56,1768.56
ORD05333,CUST0072,2026-03-01,Fashion,1,996.76,996.76
ORD03708,CUST0134,2026-03-01,Books,2,747.81,1495.62
ORD04890,CUST0046,2026-03-01,Beauty & Personal Care,2,2257.12,4514.24
ORD00266,CUST0329,2026-03-01,Fashion,1,4286.03,4286.03
ORD02586,CUST0185,2026-03-01,Electronics,1,26795.61,26795.61
ORD00715,CUST0030,2026-03-01,Fashion,1,3539.65,3539.65
ORD00870,CUST0083,2026-03-01,Home & Kitchen,1,2098.47,2098.47
ORD03222,CUST0120,2026-03-01,Sports & Fitness,2,9873.35,19746.7
ORD04599,CUST0380,2026-03-01,Home & Kitchen,1,7997.35,7997.35
ORD02852,CUST0089,2026-03-01,Home & Kitchen,1,6217.74,6217.74
ORD03554,CUST0005,2026-03-01,Electronics,2,27696.07,55392.14
ORD00865,CUST0323,2026-03-01,Electronics,1,35345.01,35345.01
ORD00989,CUST0198,2026-03-01,Beauty & Personal Care,1,1066.98,1066.98
ORD04862,CUST0004,2026-03-01,Electronics,1,14997.76,14997.76
ORD05553,CUST0118,2026-03-01,Books,1,494.01,494.01
ORD03605,CUST0264,2026-03-01,Fashion,1,3998.96,3998.96
ORD01231,CUST0345,2026-03-01,Electronics,1,33260.66,33260.66
ORD04790,CUST0241,2026-03-01,Fashion,1,577.98,577.98
ORD03654,CUST0210,2026-03-01,Sports & Fitness,1,1519.32,1519.32
ORD00960,CUST0226,2026-03-01,Books,3,276.78,830.34
ORD02575,CUST0339,2026-03-02,Fashion,2,650.88,1301.76
ORD02426,CUST0238,2026-03-02,Sports & Fitness,1,3840.54,3840.54
ORD00915,CUST0272,2026-03-02,Sports & Fitness,3,9352.09,28056.27
ORD04013,CUST0267,2026-03-02,Electronics,2,14091.93,28183.86
ORD01969,CUST0072,2026-03-02,Electronics,1,34361.25,34361.25
ORD00575,CUST0208,2026-03-02,Sports & Fitness,1,7624.55,7624.55
ORD04462,CUST0319,2026-03-02,Fashion,1,1611.65,1611.65
ORD04412,CUST0318,2026-03-02,Electronics,2,34965.62,69931.24
ORD01549,CUST0378,2026-03-02,Home & Kitchen,1,1350.06,1350.06
ORD00371,CUST0216,2026-03-02,Home & Kitchen,1,2500.53,2500.53
ORD03281,CUST0304,2026-03-02,Electronics,1,14227.95,14227.95
ORD02580,CUST0262,2026-03-02,Books,1,797.57,797.57
ORD02973,CUST0207,2026-03-02,Fashion,1,572.84,572.84
ORD04026,CUST0286,2026-03-02,Electronics,1,38692.98,38692.98
ORD00827,CUST0359,2026-03-02,Electronics,1,30719.34,30719.34
ORD03538,CUST0396,2026-03-02,Beauty & Personal Care,1,474.43,474.43
ORD01621,CUST0394,2026-03-02,Home & Kitchen,1,313.95,313.95
ORD04143,CUST0284,2026-03-02,Electronics,1,18837.51,18837.51
ORD02052,CUST0178,2026-03-02,Sports & Fitness,1,4756.7,4756.7
ORD03540,CUST0103,2026-03-02,Beauty & Personal Care,1,2206.0,2206.0
ORD00369,CUST0017,2026-03-03,Home & Kitchen,2,7053.6,14107.2
ORD05261,CUST0339,2026-03-03,Electronics,1,5340.95,5340.95
ORD01715,CUST0309,2026-03-03,Books,1,1071.36,1071.36
ORD00388,CUST0392,2026-03-03,Home & Kitchen,1,2089.36,2089.36
ORD01029,CUST0031,2026-03-03,Fashion,1,3686.51,3686.51
ORD02384,CUST0103,2026-03-03,Beauty & Personal Care,1,3125.74,3125.74
ORD05407,CUST0174,2026-03-03,Electronics,2,3496.38,6992.76
ORD01455,CUST0186,2026-03-03,Books,1,376.93,376.93
ORD04169,CUST0028,2026-03-03,Fashion,1,941.0,941.0
ORD01633,CUST0197,2026-03-03,Electronics,1,19411.02,19411.02
ORD02714,CUST0365,2026-03-03,Sports & Fitness,1,2864.46,2864.46
ORD03918,CUST0119,2026-03-03,Beauty & Personal Care,1,3445.5,3445.5
ORD00547,CUST0049,2026-03-04,Sports & Fitness,1,10251.17,10251.17
ORD04424,CUST0297,2026-03-04,Electronics,1,34698.76,34698.76
ORD03387,CUST0214,2026-03-04,Home & Kitchen,1,1842.77,1842.77
ORD02157,CUST0345,2026-03-04,Beauty & Personal Care,1,3085.18,3085.18
ORD02367,CUST0006,2026-03-04,Home & Kitchen,1,1245.87,1245.87
ORD01011,CUST0298,2026-03-04,Electronics,1,42760.63,42760.63
ORD04372,CUST0102,2026-03-04,Fashion,1,1205.14,1205.14
ORD04628,CUST0365,2026-03-04,Electronics,1,3221.89,3221.89
ORD04636,CUST0063,2026-03-04,Sports & Fitness,1,7745.51,7745.51
ORD04842,CUST0001,2026-03-04,Home & Kitchen,1,6928.09,6928.09
ORD04875,CUST0210,2026-03-04,Beauty & Personal Care,1,940.24,940.24
ORD05270,CUST0058,2026-03-04,Electronics,1,2997.96,2997.96
ORD05484,CUST0074,2026-03-04,Electronics,2,19272.52,38545.04
ORD02667,CUST0015,2026-03-04,Books,1,169.27,169.27
ORD00977,CUST0156,2026-03-05,Sports & Fitness,1,6913.42,6913.42
ORD03695,CUST0367,2026-03-05,Fashion,1,1563.02,1563.02
ORD00640,CUST0284,2026-03-05,Home & Kitchen,1,1395.37,1395.37
ORD05339,CUST0389,2026-03-05,Sports & Fitness,1,6188.88,6188.88
ORD04509,CUST0141,2026-03-05,Electronics,1,35367.16,35367.16
ORD01258,CUST0286,2026-03-05,Beauty & Personal Care,1,2044.55,2044.55
ORD04745,CUST0136,2026-03-05,Beauty & Personal Care,1,2955.3,2955.3
ORD01391,CUST0180,2026-03-05,Beauty & Personal Care,1,637.49,637.49
ORD02004,CUST0001,2026-03-05,Home & Kitchen,1,4757.82,4757.82
ORD00517,CUST0061,2026-03-05,Electronics,1,14595.5,14595.5
ORD01674,CUST0160,2026-03-05,Home & Kitchen,3,1199.97,3599.91
ORD05598,CUST0291,2026-03-05,Home & Kitchen,1,1158.93,1158.93
ORD02002,CUST0015,2026-03-05,Beauty & Personal Care,1,604.31,604.31
ORD05529,CUST0064,2026-03-05,Books,2,1147.39,2294.78
ORD04281,CUST0151,2026-03-05,Fashion,1,2386.86,2386.86
ORD05394,CUST0292,2026-03-05,Sports & Fitness,1,8644.42,8644.42
ORD00773,CUST0068,2026-03-05,Fashion,2,622.47,1244.94
ORD03857,CUST0367,2026-03-05,Electronics,1,27486.85,27486.85
ORD04965,CUST0002,2026-03-05,Books,1,739.52,739.52
ORD00402,CUST0217,2026-03-05,Electronics,2,26061.36,52122.72
ORD01433,CUST0160,2026-03-05,Home & Kitchen,1,1053.5,1053.5
ORD02128,CUST0274,2026-03-05,Sports & Fitness,1,9867.37,9867.37
ORD02715,CUST0119,2026-03-05,Electronics,1,25931.02,25931.02
ORD01114,CUST0140,2026-03-05,Beauty & Personal Care,3,1306.84,3920.52
ORD03436,CUST0187,2026-03-05,Electronics,1,38183.67,38183.67
ORD03236,CUST0202,2026-03-05,Fashion,1,1811.46,1811.46
ORD01373,CUST0270,2026-03-05,Fashion,1,469.8,469.8
ORD03545,CUST0274,2026-03-05,Electronics,2,28688.48,57376.96
ORD05494,CUST0142,2026-03-05,Electronics,3,14045.7,42137.1
ORD03215,CUST0328,2026-03-05,Fashion,1,1293.15,1293.15
ORD03204,CUST0027,2026-03-05,Sports & Fitness,1,3773.54,3773.54
ORD02862,CUST0254,2026-03-06,Electronics,1,3011.28,3011.28
ORD03892,CUST0092,2026-03-06,Electronics,1,32783.65,32783.65
ORD03507,CUST0396,2026-03-06,Fashion,1,4226.8,4226.8
ORD01466,CUST0087,2026-03-06,Home & Kitchen,1,1364.49,1364.49
ORD01683,CUST0175,2026-03-06,Beauty & Personal Care,1,533.59,533.59
ORD04115,CUST0262,2026-03-06,Electronics,1,13212.64,13212.64
ORD04064,CUST0236,2026-03-06,Home & Kitchen,1,5860.54,5860.54
ORD01417,CUST0240,2026-03-06,Fashion,1,632.33,632.33
ORD00892,CUST0199,2026-03-06,Sports & Fitness,1,2571.82,2571.82
ORD00039,CUST0111,2026-03-06,Home & Kitchen,1,4661.32,4661.32
ORD00691,CUST0239,2026-03-06,Fashion,1,451.99,451.99
ORD01412,CUST0270,2026-03-06,Home & Kitchen,1,3945.45,3945.45
ORD05468,CUST0053,2026-03-06,Books,1,417.01,417.01
ORD03983,CUST0261,2026-03-07,Sports & Fitness,1,4847.35,4847.35
ORD01521,CUST0346,2026-03-07,Fashion,1,1049.18,1049.18
ORD01172,CUST0069,2026-03-07,Beauty & Personal Care,1,252.31,252.31
ORD00430,CUST0282,2026-03-07,Fashion,1,678.89,678.89
ORD01824,CUST0162,2026-03-07,Beauty & Personal Care,1,2887.19,2887.19
ORD03256,CUST0039,2026-03-07,Home & Kitchen,2,2217.45,4434.9
ORD01307,CUST0349,2026-03-07,Electronics,1,13905.62,13905.62
ORD01304,CUST0320,2026-03-07,Sports & Fitness,1,11997.14,11997.14
ORD04339,CUST0244,2026-03-07,Beauty & Personal Care,2,1358.75,2717.5
ORD00025,CUST0011,2026-03-07,Books,1,1106.16,1106.16
ORD04043,CUST0352,2026-03-07,Fashion,1,4841.26,4841.26
ORD02846,CUST0125,2026-03-07,Sports & Fitness,1,2615.4,2615.4
ORD00862,CUST0362,2026-03-07,Beauty & Personal Care,1,968.0,968.0
ORD00382,CUST0194,2026-03-07,Books,2,954.42,1908.84
ORD03230,CUST0145,2026-03-07,Books,2,214.41,428.82
ORD01840,CUST0328,2026-03-07,Fashion,1,1674.19,1674.19
ORD01742,CUST0276,2026-03-07,Fashion,2,1103.62,2207.24
ORD00417,CUST0272,2026-03-07,Home & Kitchen,1,6169.78,6169.78
ORD01832,CUST0097,2026-03-07,Fashion,1,1635.36,1635.36
ORD00385,CUST0083,2026-03-07,Fashion,1,3609.68,3609.68
ORD02583,CUST0381,2026-03-08,Beauty & Personal Care,1,1198.14,1198.14
ORD04569,CUST0397,2026-03-08,Fashion,1,4521.86,4521.86
ORD01050,CUST0026,2026-03-08,Sports & Fitness,1,8544.64,8544.64
ORD02434,CUST0161,2026-03-08,Sports & Fitness,1,8635.73,8635.73
ORD02253,CUST0364,2026-03-08,Books,1,536.79,536.79
ORD00906,CUST0118,2026-03-08,Sports & Fitness,1,5628.49,5628.49
ORD03337,CUST0105,2026-03-08,Fashion,1,2296.66,2296.66
ORD01457,CUST0219,2026-03-08,Beauty & Personal Care,1,2758.6,2758.6
ORD00849,CUST0001,2026-03-08,Electronics,1,1966.12,1966.12
ORD00708,CUST0187,2026-03-08,Books,1,1184.43,1184.43
ORD00295,CUST0134,2026-03-08,Home & Kitchen,2,2582.97,5165.94
ORD02529,CUST0264,2026-03-08,Fashion,2,4572.08,9144.16
ORD01654,CUST0370,2026-03-08,Fashion,1,4728.44,4728.44
ORD01524,CUST0137,2026-03-08,Home & Kitchen,1,5400.26,5400.26
ORD03639,CUST0352,2026-03-08,Home & Kitchen,1,5263.26,5263.26
ORD03912,CUST0051,2026-03-08,Home & Kitchen,2,6007.73,12015.46
ORD02510,CUST0184,2026-03-09,Electronics,1,21802.12,21802.12
ORD05249,CUST0058,2026-03-09,Electronics,2,29160.99,58321.98
ORD03774,CUST0084,2026-03-09,Beauty & Personal Care,1,480.09,480.09
ORD05139,CUST0004,2026-03-09,Beauty & Personal Care,1,1245.13,1245.13
ORD04234,CUST0237,2026-03-09,Home & Kitchen,2,5024.41,10048.82
ORD03920,CUST0130,2026-03-09,Sports & Fitness,1,9110.2,9110.2
ORD00848,CUST0352,2026-03-09,Beauty & Personal Care,1,1184.3,1184.3
ORD01186,CUST0132,2026-03-09,Home & Kitchen,1,663.63,663.63
ORD00383,CUST0384,2026-03-10,Electronics,1,22711.81,22711.81
ORD04799,CUST0160,2026-03-10,Books,3,635.59,1906.77
ORD01270,CUST0296,2026-03-10,Electronics,2,12461.92,24923.84
ORD02146,CUST0142,2026-03-10,Fashion,1,4671.2,4671.2
ORD03913,CUST0327,2026-03-10,Electronics,2,12646.55,25293.1
ORD02673,CUST0257,2026-03-10,Sports & Fitness,1,7679.86,7679.86
ORD01748,CUST0021,2026-03-10,Electronics,1,22896.6,22896.6
ORD02244,CUST0067,2026-03-10,Electronics,1,42766.54,42766.54
ORD03750,CUST0362,2026-03-10,Home & Kitchen,1,6873.46,6873.46
ORD04275,CUST0338,2026-03-10,Fashion,1,2171.46,2171.46
ORD05289,CUST0273,2026-03-10,Fashion,1,1591.28,1591.28
ORD05026,CUST0187,2026-03-10,Electronics,1,24695.11,24695.11
ORD03577,CUST0368,2026-03-10,Home & Kitchen,1,771.09,771.09
ORD03129,CUST0391,2026-03-11,Electronics,1,2059.3,2059.3
ORD01394,CUST0390,2026-03-11,Fashion,1,2739.23,2739.23
ORD00555,CUST0383,2026-03-11,Books,1,555.95,555.95
ORD00334,CUST0046,2026-03-11,Books,1,1192.46,1192.46
ORD00088,CUST0193,2026-03-11,Books,1,220.72,220.72
ORD02441,CUST0141,2026-03-11,Electronics,1,36112.91,36112.91
ORD05267,CUST0300,2026-03-11,Sports & Fitness,2,3027.22,6054.44
ORD03392,CUST0134,2026-03-11,Fashion,1,3537.19,3537.19
ORD01119,CUST0372,2026-03-11,Fashion,3,903.62,2710.86
ORD05103,CUST0144,2026-03-11,Fashion,2,3130.63,6261.26
ORD00634,CUST0371,2026-03-11,Fashion,1,802.72,802.72
ORD01235,CUST0293,2026-03-11,Home & Kitchen,1,5357.48,5357.48
ORD02314,CUST0059,2026-03-11,Electronics,1,42615.7,42615.7
ORD05434,CUST0326,2026-03-11,Books,1,927.73,927.73
ORD05013,CUST0215,2026-03-11,Electronics,1,17284.58,17284.58
ORD02463,CUST0239,2026-03-12,Sports & Fitness,2,6579.89,13159.78
ORD03110,CUST0126,2026-03-12,Beauty & Personal Care,1,2693.52,2693.52
ORD01984,CUST0269,2026-03-12,Fashion,1,4615.54,4615.54
ORD03886,CUST0351,2026-03-12,Beauty & Personal Care,1,566.86,566.86
ORD02154,CUST0381,2026-03-12,Beauty & Personal Care,1,1532.4,1532.4
ORD04730,CUST0009,2026-03-12,Sports & Fitness,1,1766.77,1766.77
ORD02092,CUST0316,2026-03-12,Home & Kitchen,2,4083.39,8166.78
ORD02359,CUST0015,2026-03-12,Home & Kitchen,1,2892.39,2892.39
ORD00146,CUST0114,2026-03-12,Sports & Fitness,1,11363.06,11363.06
ORD04084,CUST0393,2026-03-12,Beauty & Personal Care,1,1517.49,1517.49
ORD03881,CUST0332,2026-03-12,Fashion,1,1922.62,1922.62
ORD01276,CUST0267,2026-03-12,Sports & Fitness,2,2474.3,4948.6
ORD01322,CUST0072,2026-03-13,Fashion,3,972.4,2917.2
ORD00015,CUST0319,2026-03-13,Fashion,1,2613.0,2613.0
ORD03789,CUST0262,2026-03-13,Electronics,2,19940.2,39880.4
ORD05025,CUST0179,2026-03-13,Sports & Fitness,2,10222.34,20444.68
ORD04780,CUST0245,2026-03-13,Sports & Fitness,1,8980.35,8980.35
ORD05478,CUST0022,2026-03-13,Sports & Fitness,1,4052.06,4052.06
ORD03984,CUST0139,2026-03-13,Home & Kitchen,1,371.01,371.01
ORD05262,CUST0211,2026-03-13,Electronics,1,24102.91,24102.91
ORD01009,CUST0381,2026-03-13,Fashion,1,3563.74,3563.74
ORD01943,CUST0263,2026-03-13,Books,1,971.52,971.52
ORD01254,CUST0124,2026-03-13,Beauty & Personal Care,2,2431.32,4862.64
ORD04371,CUST0389,2026-03-13,Electronics,1,40771.74,40771.74
ORD02516,CUST0224,2026-03-14,Sports & Fitness,1,9425.6,9425.6
ORD02898,CUST0010,2026-03-14,Fashion,1,4612.18,4612.18
ORD00424,CUST0205,2026-03-14,Books,1,1134.25,1134.25
ORD00645,CUST0105,2026-03-14,Sports & Fitness,1,1139.46,1139.46
ORD05610,CUST0160,2026-03-14,Sports & Fitness,1,1214.36,1214.36
ORD04248,CUST0108,2026-03-14,Books,1,1008.16,1008.16
ORD01953,CUST0003,2026-03-14,Home & Kitchen,1,6818.44,6818.44
ORD05090,CUST0332,2026-03-14,Electronics,1,9128.5,9128.5
ORD02755,CUST0356,2026-03-14,Fashion,1,1758.3,1758.3
ORD00783,CUST0327,2026-03-14,Sports & Fitness,3,6915.55,20746.65
ORD05121,CUST0006,2026-03-14,Home & Kitchen,2,2724.73,5449.46
ORD03848,CUST0356,2026-03-14,Fashion,1,2140.43,2140.43
ORD05330,CUST0329,2026-03-14,Fashion,1,3510.68,3510.68
ORD05247,CUST0094,2026-03-14,Home & Kitchen,1,6726.03,6726.03
ORD00179,CUST0027,2026-03-15,Fashion,1,4226.57,4226.57
ORD03755,CUST0279,2026-03-15,Home & Kitchen,1,7113.83,7113.83
ORD02645,CUST0385,2026-03-15,Electronics,1,21063.14,21063.14
ORD02364,CUST0009,2026-03-15,Fashion,1,4784.62,4784.62
ORD03982,CUST0037,2026-03-15,Books,1,292.13,292.13
ORD05218,CUST0205,2026-03-15,Sports & Fitness,1,4943.9,4943.9
ORD04074,CUST0020,2026-03-15,Fashion,2,1707.44,3414.88
ORD02158,CUST0212,2026-03-15,Electronics,1,6275.56,6275.56
ORD03131,CUST0138,2026-03-15,Fashion,1,755.65,755.65
ORD02420,CUST0174,2026-03-15,Sports & Fitness,1,3841.48,3841.48
ORD03499,CUST0295,2026-03-15,Books,3,245.92,737.76
ORD04183,CUST0139,2026-03-15,Electronics,1,28735.74,28735.74
ORD04357,CUST0022,2026-03-15,Home & Kitchen,1,5157.24,5157.24
ORD02409,CUST0353,2026-03-15,Electronics,1,20175.42,20175.42
ORD05207,CUST0090,2026-03-15,Home & Kitchen,1,4392.83,4392.83
ORD02842,CUST0279,2026-03-15,Electronics,1,19588.01,19588.01
ORD00826,CUST0236,2026-03-16,Sports & Fitness,3,8454.04,25362.12
ORD05593,CUST0280,2026-03-16,Fashion,1,4765.53,4765.53
ORD02888,CUST0050,2026-03-16,Sports & Fitness,3,763.37,2290.11
ORD02161,CUST0182,2026-03-16,Books,1,1039.95,1039.95
ORD04404,CUST0002,2026-03-16,Sports & Fitness,1,6449.87,6449.87
ORD01673,CUST0123,2026-03-16,Fashion,2,3299.83,6599.66
ORD01576,CUST0320,2026-03-16,Electronics,1,31440.75,31440.75
ORD01471,CUST0039,2026-03-16,Sports & Fitness,1,3090.26,3090.26
ORD02622,CUST0381,2026-03-16,Sports & Fitness,1,8163.91,8163.91
ORD00576,CUST0061,2026-03-16,Sports & Fitness,1,7249.77,7249.77
ORD02866,CUST0185,2026-03-16,Books,1,629.05,629.05
ORD03800,CUST0077,2026-03-16,Books,3,822.92,2468.76
ORD03555,CUST0350,2026-03-16,Electronics,2,25267.03,50534.06
ORD05293,CUST0026,2026-03-16,Electronics,1,27706.34,27706.34
ORD00678,CUST0382,2026-03-16,Sports & Fitness,1,5079.62,5079.62
ORD04967,CUST0017,2026-03-16,Fashion,1,1503.62,1503.62
ORD00998,CUST0196,2026-03-16,Electronics,1,38258.03,38258.03
ORD02893,CUST0146,2026-03-16,Fashion,1,1339.63,1339.63
ORD00993,CUST0337,2026-03-17,Home & Kitchen,2,4695.58,9391.16
ORD03926,CUST0371,2026-03-17,Fashion,1,958.18,958.18
ORD03119,CUST0027,2026-03-17,Fashion,2,4389.79,8779.58
ORD05068,CUST0205,2026-03-17,Fashion,1,1979.32,1979.32
ORD03460,CUST0036,2026-03-17,Books,3,821.69,2465.07
ORD00256,CUST0090,2026-03-17,Beauty & Personal Care,1,2665.82,2665.82
ORD02187,CUST0249,2026-03-17,Sports & Fitness,1,10479.09,10479.09
ORD01464,CUST0353,2026-03-17,Home & Kitchen,1,454.35,454.35
ORD01101,CUST0011,2026-03-17,Sports & Fitness,2,7347.27,14694.54
ORD05140,CUST0254,2026-03-17,Fashion,1,3482.49,3482.49
ORD02543,CUST0121,2026-03-17,Fashion,1,4543.99,4543.99
ORD01419,CUST0175,2026-03-17,Electronics,1,36556.27,36556.27
ORD00048,CUST0059,2026-03-17,Beauty & Personal Care,1,3181.1,3181.1
ORD00869,CUST0065,2026-03-17,Home & Kitchen,1,6671.93,6671.93
ORD04042,CUST0287,2026-03-17,Beauty & Personal Care,1,2048.01,2048.01
ORD02382,CUST0294,2026-03-17,Home & Kitchen,1,3234.54,3234.54
ORD01397,CUST0299,2026-03-17,Sports & Fitness,2,3673.18,7346.36
ORD04355,CUST0135,2026-03-18,Fashion,1,844.91,844.91
ORD01201,CUST0323,2026-03-18,Books,1,1192.26,1192.26
ORD04398,CUST0318,2026-03-18,Sports & Fitness,1,6649.12,6649.12
ORD01528,CUST0269,2026-03-18,Books,1,446.67,446.67
ORD01181,CUST0163,2026-03-18,Fashion,1,4632.18,4632.18
ORD01760,CUST0289,2026-03-18,Fashion,1,4290.43,4290.43
ORD02953,CUST0394,2026-03-18,Fashion,1,3511.43,3511.43
ORD03894,CUST0189,2026-03-18,Fashion,1,1896.04,1896.04
ORD04936,CUST0241,2026-03-18,Electronics,1,32415.77,32415.77
ORD03830,CUST0150,2026-03-18,Electronics,1,33932.21,33932.21
ORD01909,CUST0276,2026-03-18,Fashion,1,2715.01,2715.01
ORD05169,CUST0277,2026-03-19,Electronics,1,7547.99,7547.99
ORD00963,CUST0143,2026-03-19,Beauty & Personal Care,1,3491.81,3491.81
ORD01140,CUST0372,2026-03-19,Fashion,2,3478.62,6957.24
ORD01688,CUST0372,2026-03-19,Fashion,1,1465.28,1465.28
ORD02890,CUST0085,2026-03-19,Books,1,233.75,233.75
ORD01779,CUST0386,2026-03-19,Fashion,2,745.43,1490.86
ORD01735,CUST0266,2026-03-19,Fashion,2,3037.65,6075.3
ORD04044,CUST0207,2026-03-19,Books,1,958.54,958.54
ORD03348,CUST0130,2026-03-19,Electronics,1,13746.77,13746.77
ORD00219,CUST0152,2026-03-19,Electronics,1,32660.07,32660.07
ORD04305,CUST0032,2026-03-19,Sports & Fitness,2,1510.35,3020.7
